time,price
2025-06-08 16:03:31.193,2515.62467657633
2025-06-08 17:04:06.988,2527.239600708527
2025-06-08 18:03:47.653,2527.657228340334
2025-06-08 19:03:37.094,2531.221761550736
2025-06-08 20:03:57.983,2534.044123322971
2025-06-08 21:03:47.786,2533.5793593055537
2025-06-08 22:03:57.531,2537.395870467981
2025-06-08 23:03:42.748,2510.88756893113
2025-06-09 00:03:52.500,2509.012947498987
2025-06-09 01:01:10.988,2504.7632120288877
2025-06-09 02:03:21.830,2498.8883389571006
2025-06-09 03:03:29.330,2496.3275081648762
2025-06-09 04:03:50.140,2493.0240581285298
2025-06-09 05:03:35.274,2488.561696119454
2025-06-09 06:04:15.147,2483.971415769446
2025-06-09 07:03:29.145,2492.2639542194156
2025-06-09 08:03:35.176,2490.212631440342
2025-06-09 09:03:35.277,2493.548871437954
2025-06-09 10:03:13.242,2511.2719451596527
2025-06-09 11:02:54.914,2535.8786526260633
2025-06-09 12:03:15.789,2541.4160336538102
2025-06-09 13:03:06.472,2544.9479953331543
2025-06-09 14:02:38.917,2520.969558711719
2025-06-09 15:02:18.270,2530.745764894827
2025-06-09 16:02:52.737,2537.6736906840156
2025-06-09 17:03:17.658,2562.5965638949338
2025-06-09 18:01:17.752,2573.152692151345
2025-06-09 19:03:26.028,2582.135326857097
2025-06-09 20:00:41.104,2581.4749511101427
2025-06-09 21:03:05.140,2589.6962600160077
2025-06-09 22:03:15.208,2644.3839644972827
2025-06-09 23:03:03.188,2663.1489841610355
2025-06-10 00:00:36.194,2682.354038332218
2025-06-10 01:03:11.845,2699.7545862922343
2025-06-10 02:03:13.849,2705.7994098074646
2025-06-10 03:03:31.066,2695.58136276085
2025-06-10 04:03:24.357,2689.14885817371
2025-06-10 05:03:15.857,2690.1307274764886
2025-06-10 06:03:26.043,2669.951937389213
2025-06-10 07:03:22.912,2676.4305414400696
2025-06-10 08:03:20.961,2675.49157027524
2025-06-10 09:03:28.777,2679.156368382966
2025-06-10 10:03:30.205,2691.4621609810415
2025-06-10 11:02:25.711,2692.667938774116
2025-06-10 12:03:39.411,2774.656263991226
2025-06-10 13:02:07.675,2765.7138122436
2025-06-10 14:03:40.660,2741.2391936303043
2025-06-10 15:03:39.743,2736.395846068346
2025-06-10 16:03:33.204,2732.8346935910495
2025-06-10 17:03:47.654,2735.3735548324166
2025-06-10 18:03:11.185,2741.3402561677135
2025-06-10 19:03:31.247,2756.0346168656897
2025-06-10 20:03:10.639,2767.2182897921753
2025-06-10 21:02:05.654,2769.7713621332296
2025-06-10 22:03:39.187,2772.6669832728558
2025-06-10 23:03:28.096,2804.784285738751
2025-06-11 00:03:50.590,2808.503208314919
2025-06-11 01:03:43.558,2800.343672522726
2025-06-11 02:03:29.917,2783.023320252263
2025-06-11 03:03:25.716,2778.874165737475
2025-06-11 04:03:09.972,2793.0163894271377
2025-06-11 05:03:08.439,2797.205455200883
2025-06-11 06:03:06.279,2794.9034002465964
2025-06-11 07:03:15.896,2790.3101271508835
2025-06-11 08:02:53.430,2795.6208794233253
2025-06-11 09:01:49.074,2770.5062332357697
2025-06-11 10:01:48.649,2759.436044535815
2025-06-11 11:02:59.692,2770.5149721639323
2025-06-11 12:03:44.391,2770.7522121354677
2025-06-11 13:01:26.029,2801.866690622366
2025-06-11 14:00:21.034,2798.0313448145394
2025-06-11 15:03:46.765,2838.182614495026
2025-06-11 16:03:28.881,2869.470679689285
2025-06-11 17:03:32.836,2867.4972338555626
2025-06-11 18:03:36.689,2841.2899168006516
2025-06-11 19:03:40.767,2829.0491137087124
2025-06-11 20:03:36.672,2811.737205183962
2025-06-11 21:03:43.739,2818.5965554538625
2025-06-11 22:02:29.855,2792.410674286573
2025-06-11 23:03:40.290,2760.7066744310096
2025-06-12 00:03:38.173,2774.902334202254
2025-06-12 01:03:20.132,2774.7952777336072
2025-06-12 02:03:48.472,2773.263949140839
2025-06-12 03:03:19.029,2765.404541197136
2025-06-12 04:03:53.401,2767.1980579350675
2025-06-12 05:03:49.107,2760.514490167832
2025-06-12 06:03:32.263,2764.490708119345
2025-06-12 07:03:58.240,2769.9564628607714
2025-06-12 08:03:37.100,2744.11899951306
2025-06-12 09:03:58.277,2757.93791927267
2025-06-12 10:03:49.623,2753.4036348889695
2025-06-12 11:02:41.446,2744.5432304192545
2025-06-12 12:03:44.413,2731.6225286319877
2025-06-12 13:00:26.753,2738.639651273869
2025-06-12 14:04:16.958,2748.9450788368636
2025-06-12 15:03:43.400,2765.712833875114
2025-06-12 16:04:14.040,2720.3950891110853
2025-06-12 17:03:38.724,2741.0182476770274
2025-06-12 18:03:41.012,2763.928743120248
2025-06-12 19:03:47.234,2734.6847227888966
2025-06-12 20:08:09.806,2697.3490029944433
2025-06-12 21:01:19.649,2638.575921439931
2025-06-12 22:03:39.400,2644.000948261331
2025-06-12 23:01:40.033,2640.172953841632
2025-06-13 00:03:28.429,2650.1019438066674
2025-06-13 01:03:44.091,2524.5846821748432
2025-06-13 02:03:51.037,2498.615223192584
2025-06-13 03:03:37.822,2473.1817145546624
2025-06-13 04:03:51.346,2515.9657972605673
2025-06-13 05:03:43.800,2509.739597104176
2025-06-13 06:03:43.826,2514.4335469471753
2025-06-13 07:03:18.344,2525.250839172047
2025-06-13 08:03:05.289,2529.010090283722
2025-06-13 09:03:12.034,2520.218966056777
2025-06-13 10:03:51.652,2517.6485887981735
2025-06-13 11:01:02.630,2530.4756775965893
2025-06-13 12:03:31.227,2539.759734365352
2025-06-13 13:01:09.857,2545.181677157444
2025-06-13 14:03:26.591,2549.8169489242473
2025-06-13 15:03:37.483,2535.3063041664727
2025-06-13 16:03:48.981,2552.7964312589274
2025-06-13 17:03:48.992,2560.1381607983267
2025-06-13 18:03:34.554,2540.558296776319
2025-06-13 19:03:48.698,2528.928690991614
2025-06-13 20:00:17.236,2529.6916963973804
2025-06-13 21:03:36.503,2547.6459354212584
2025-06-13 22:01:25.019,2554.5759370955357
2025-06-13 23:03:34.137,2573.603300652316
